t,theta,beta,gamma,in_stance
7.547860,1.745329,-0.269497,0.000000,0
7.548858,1.745329,-0.267674,0.000000,0
7.549856,1.745329,-0.265696,0.000000,0
7.550854,1.745329,-0.263561,0.000000,0
7.551852,1.745329,-0.261270,0.000000,0
7.552850,1.745329,-0.258824,0.000000,0
7.553848,1.745329,-0.256221,0.000000,0
7.554846,1.745329,-0.253463,0.000000,0
7.555844,1.745329,-0.250548,0.000000,0
7.556842,1.745329,-0.247477,0.000000,0
7.557840,1.745329,-0.244251,0.000000,0
7.558838,1.745329,-0.240868,0.000000,0
7.559836,1.745329,-0.237330,0.000000,0
7.560833,1.745329,-0.233635,0.000000,0
7.561831,1.745329,-0.229785,0.000000,0
7.562829,1.745329,-0.225778,0.000000,0
7.563827,1.745329,-0.221615,0.000000,0
7.564825,1.745329,-0.217297,0.000000,0
7.565823,1.745329,-0.212822,0.000000,0
7.566821,1.745329,-0.208192,0.000000,0
7.567819,1.745329,-0.203405,0.000000,0
7.568817,1.745329,-0.198463,0.000000,0
7.569815,1.745329,-0.193364,0.000000,0
7.570813,1.745329,-0.188110,0.000000,0
7.571811,1.745329,-0.182731,0.000000,0
7.572809,1.745329,-0.177342,0.000000,0
7.573806,1.745329,-0.171953,0.000000,0
7.574804,1.745329,-0.166564,0.000000,0
7.575802,1.745329,-0.161175,0.000000,0
7.576800,1.745329,-0.155786,0.000000,0
7.577798,1.745329,-0.150397,0.000000,0
7.578796,1.745329,-0.145008,0.000000,0
7.579794,1.745329,-0.139619,0.000000,0
7.580792,1.745329,-0.134230,0.000000,0
7.581790,1.745329,-0.128841,0.000000,0
7.582788,1.745329,-0.123452,0.000000,0
7.583786,1.745329,-0.118063,0.000000,0
7.584784,1.745329,-0.112674,0.000000,0
7.585782,1.745329,-0.107285,0.000000,0
7.586779,1.745329,-0.101896,0.000000,0
7.587777,1.745329,-0.096507,0.000000,0
7.588775,1.745329,-0.091118,0.000000,0
7.589773,1.745329,-0.085729,0.000000,0
7.590771,1.745329,-0.080340,0.000000,0
7.591769,1.745329,-0.074951,0.000000,0
7.592767,1.745329,-0.069562,0.000000,0
7.593765,1.745329,-0.064173,0.000000,0
7.594763,1.745329,-0.058784,0.000000,0
7.595761,1.745329,-0.053395,0.000000,0
7.596759,1.745329,-0.048006,0.000000,0
7.597757,1.745329,-0.042617,0.000000,0
7.598755,1.745329,-0.037228,0.000000,0
7.599753,1.745329,-0.031839,0.000000,0
7.600750,1.745329,-0.026450,0.000000,0
7.601748,1.745329,-0.021061,0.000000,0
7.602746,1.745329,-0.015672,0.000000,0
7.603744,1.745329,-0.010283,0.000000,0
7.604742,1.745329,-0.004894,0.000000,0
7.605740,1.745329,0.000495,0.000000,0
7.606738,1.745329,0.005884,0.000000,0
7.607736,1.745329,0.011273,0.000000,0
7.608734,1.745329,0.016662,0.000000,0
7.609732,1.745329,0.022051,0.000000,0
7.610730,1.745329,0.027440,0.000000,0
7.611728,1.745329,0.032829,0.000000,0
7.612726,1.745329,0.038218,0.000000,0
7.613723,1.745329,0.043607,0.000000,0
7.614721,1.745329,0.048996,0.000000,0
7.615719,1.745329,0.054385,0.000000,0
7.616717,1.745329,0.059774,0.000000,0
7.617715,1.745329,0.065163,0.000000,0
7.618713,1.745329,0.070552,0.000000,0
7.619711,1.745329,0.075942,0.000000,0
7.620709,1.745329,0.081331,0.000000,0
7.621707,1.745329,0.086720,0.000000,0
7.622705,1.745329,0.092109,0.000000,0
7.623703,1.745329,0.097498,0.000000,0
7.624701,1.745329,0.102887,0.000000,0
7.625699,1.745329,0.108276,0.000000,0
7.626696,1.745329,0.113665,0.000000,0
7.627694,1.745329,0.119054,0.000000,0
7.628692,1.745329,0.124443,0.000000,0
7.629690,1.745329,0.129832,0.000000,0
7.630688,1.745329,0.135221,0.000000,0
7.631686,1.745329,0.140610,0.000000,0
7.632684,1.745329,0.145999,0.000000,0
7.633682,1.745329,0.151388,0.000000,0
7.634680,1.745329,0.156777,0.000000,0
7.635678,1.745329,0.162166,0.000000,0
7.636676,1.745329,0.167555,0.000000,0
7.637674,1.745329,0.172944,0.000000,0
7.638672,1.745329,0.178333,0.000000,0
7.639670,1.745329,0.183722,0.000000,0
7.640667,1.745329,0.189087,0.000000,0
7.641665,1.745329,0.194313,0.000000,0
7.642663,1.745329,0.199383,0.000000,0
7.643661,1.745329,0.204297,0.000000,0
7.644659,1.745329,0.209055,0.000000,0
7.645657,1.745329,0.213657,0.000000,0
7.646655,1.745329,0.218103,0.000000,0
7.647653,1.745329,0.222392,0.000000,0
7.648651,1.745329,0.226526,0.000000,0
7.649649,1.745329,0.230504,0.000000,0
7.650647,1.745329,0.234326,0.000000,0
7.651645,1.745329,0.237992,0.000000,0
7.652643,1.745329,0.241502,0.000000,0
7.653640,1.745329,0.244856,0.000000,0
7.654638,1.745329,0.248054,0.000000,0
7.655636,1.745329,0.251096,0.000000,0
7.656634,1.745329,0.253981,0.000000,0
7.657632,1.745329,0.256711,0.000000,0
7.658630,1.745329,0.259285,0.000000,0
7.659628,1.745329,0.261703,0.000000,0
7.660626,1.745329,0.263965,0.000000,0
7.661624,1.745329,0.266071,0.000000,0
7.662622,1.745329,0.268021,0.000000,0
7.663620,1.745329,0.269815,0.000000,0
7.664618,1.745329,0.271453,0.000000,0
7.665616,1.745329,0.272935,0.000000,0
7.666613,1.745329,0.274261,0.000000,0
7.667611,1.745329,0.275431,0.000000,0
7.668609,1.745329,0.276445,0.000000,0
7.669607,1.745329,0.277303,0.000000,0
7.670605,1.745329,0.278005,0.000000,0
7.671603,1.745329,0.278551,0.000000,0
7.672601,1.745329,0.278941,0.000000,0
7.673599,1.745329,0.279175,0.000000,0
7.674597,1.745329,0.279253,0.000000,1
7.675595,1.736983,0.274393,0.000000,1
7.676593,1.728598,0.269511,0.000000,1
7.677591,1.720187,0.264605,0.000000,1
7.678589,1.711762,0.259674,0.000000,1
7.679586,1.703334,0.254716,0.000000,1
7.680584,1.694913,0.249730,0.000000,1
7.681582,1.686512,0.244716,0.000000,1
7.682580,1.678140,0.239673,0.000000,1
7.683578,1.669809,0.234599,0.000000,1
7.684576,1.661529,0.229495,0.000000,1
7.685574,1.653310,0.224359,0.000000,1
7.686572,1.645162,0.219192,0.000000,1
7.687570,1.637094,0.213992,0.000000,1
7.688568,1.629117,0.208760,0.000000,1
7.689566,1.621240,0.203496,0.000000,1
7.690564,1.613472,0.198199,0.000000,1
7.691562,1.605821,0.192869,0.000000,1
7.692560,1.598297,0.187507,0.000000,1
7.693557,1.590909,0.182113,0.000000,1
7.694555,1.583664,0.176686,0.000000,1
7.695553,1.576570,0.171227,0.000000,1
7.696551,1.569637,0.165737,0.000000,1
7.697549,1.562870,0.160216,0.000000,1
7.698547,1.556279,0.154664,0.000000,1
7.699545,1.549869,0.149082,0.000000,1
7.700543,1.543649,0.143470,0.000000,1
7.701541,1.537624,0.137830,0.000000,1
7.702539,1.531802,0.132162,0.000000,1
7.703537,1.526188,0.126467,0.000000,1
7.704535,1.520789,0.120745,0.000000,1
7.705533,1.515610,0.114998,0.000000,1
7.706530,1.510656,0.109227,0.000000,1
7.707528,1.505934,0.103431,0.000000,1
7.708526,1.501448,0.097614,0.000000,1
7.709524,1.497203,0.091775,0.000000,1
7.710522,1.493203,0.085916,0.000000,1
7.711520,1.489453,0.080038,0.000000,1
7.712518,1.485955,0.074141,0.000000,1
7.713516,1.482715,0.068228,0.000000,1
7.714514,1.479735,0.062300,0.000000,1
7.715512,1.477019,0.056357,0.000000,1
7.716510,1.474569,0.050402,0.000000,1
7.717508,1.472387,0.044434,0.000000,1
7.718506,1.470477,0.038457,0.000000,1
7.719503,1.468839,0.032471,0.000000,1
7.720501,1.467476,0.026477,0.000000,1
7.721499,1.466389,0.020476,0.000000,1
7.722497,1.465580,0.014471,0.000000,1
7.723495,1.465048,0.008463,0.000000,1
7.724493,1.464795,0.002453,0.000000,1
7.725491,1.464821,-0.003558,0.000000,1
7.726489,1.465125,-0.009568,0.000000,1
7.727487,1.465708,-0.015576,0.000000,1
7.728485,1.466569,-0.021580,0.000000,1
7.729483,1.467706,-0.027579,0.000000,1
7.730481,1.469120,-0.033572,0.000000,1
7.731479,1.470807,-0.039557,0.000000,1
7.732477,1.472768,-0.045532,0.000000,1
7.733474,1.474999,-0.051498,0.000000,1
7.734472,1.477498,-0.057451,0.000000,1
7.735470,1.480263,-0.063391,0.000000,1
7.736468,1.483291,-0.069317,0.000000,1
7.737466,1.486579,-0.075227,0.000000,1
7.738464,1.490123,-0.081120,0.000000,1
7.739462,1.493920,-0.086995,0.000000,1
7.740460,1.497965,-0.092850,0.000000,1
7.741458,1.502255,-0.098685,0.000000,1
7.742456,1.506785,-0.104499,0.000000,1
7.743454,1.511550,-0.110289,0.000000,1
7.744452,1.516545,-0.116057,0.000000,1
7.745450,1.521765,-0.121799,0.000000,1
7.746447,1.527204,-0.127516,0.000000,1
7.747445,1.532857,-0.133206,0.000000,1
7.748443,1.538717,-0.138869,0.000000,1
7.749441,1.544778,-0.144504,0.000000,1
7.750439,1.551034,-0.150110,0.000000,1
7.751437,1.557477,-0.155687,0.000000,1
7.752435,1.564102,-0.161233,0.000000,1
7.753433,1.570899,-0.166749,0.000000,1
7.754431,1.577863,-0.172233,0.000000,1
7.755429,1.584985,-0.177686,0.000000,1
7.756427,1.592257,-0.183107,0.000000,1
7.757425,1.599671,-0.188495,0.000000,1
7.758423,1.607218,-0.193852,0.000000,1
7.759420,1.614891,-0.199175,0.000000,1
7.760418,1.622680,-0.204466,0.000000,1
7.761416,1.630577,-0.209725,0.000000,1
7.762414,1.638571,-0.214950,0.000000,1
7.763412,1.646654,-0.220144,0.000000,1
7.764410,1.654816,-0.225306,0.000000,1
7.765408,1.663047,-0.230435,0.000000,1
7.766406,1.671338,-0.235534,0.000000,1
7.767404,1.679677,-0.240602,0.000000,1
7.768402,1.688055,-0.245640,0.000000,1
7.769400,1.696460,-0.250649,0.000000,1
7.770398,1.704883,-0.255629,0.000000,1
7.771396,1.713312,-0.260583,0.000000,1
7.772394,1.721735,-0.265509,0.000000,1
7.773391,1.730142,-0.270411,0.000000,1
7.774389,1.738520,-0.275289,0.000000,1
7.775387,1.745329,-0.279250,0.000000,0
7.776385,1.745329,-0.279143,0.000000,0
7.777383,1.745329,-0.278881,0.000000,0
7.778381,1.745329,-0.278462,0.000000,0
7.779379,1.745329,-0.277887,0.000000,0
7.780377,1.745329,-0.277157,0.000000,0
7.781375,1.745329,-0.276270,0.000000,0
7.782373,1.745329,-0.275227,0.000000,0
7.783371,1.745329,-0.274029,0.000000,0
7.784369,1.745329,-0.272674,0.000000,0
7.785367,1.745329,-0.271163,0.000000,0
7.786364,1.745329,-0.269497,0.000000,0
7.787362,1.745329,-0.267674,0.000000,0
7.788360,1.745329,-0.265696,0.000000,0
7.789358,1.745329,-0.263561,0.000000,0
7.790356,1.745329,-0.261270,0.000000,0
7.791354,1.745329,-0.258824,0.000000,0
7.792352,1.745329,-0.256221,0.000000,0
7.793350,1.745329,-0.253463,0.000000,0
7.794348,1.745329,-0.250548,0.000000,0
7.795346,1.745329,-0.247477,0.000000,0
7.796344,1.745329,-0.244251,0.000000,0
7.797342,1.745329,-0.240868,0.000000,0
7.798340,1.745329,-0.237330,0.000000,0
7.799337,1.745329,-0.233635,0.000000,0
7.800335,1.745329,-0.229785,0.000000,0
7.801333,1.745329,-0.225778,0.000000,0
7.802331,1.745329,-0.221615,0.000000,0
7.803329,1.745329,-0.217297,0.000000,0
7.804327,1.745329,-0.212822,0.000000,0
7.805325,1.745329,-0.208192,0.000000,0
7.806323,1.745329,-0.203405,0.000000,0
7.807321,1.745329,-0.198463,0.000000,0
7.808319,1.745329,-0.193364,0.000000,0
7.809317,1.745329,-0.188110,0.000000,0
7.810315,1.745329,-0.182731,0.000000,0
7.811313,1.745329,-0.177342,0.000000,0
7.812310,1.745329,-0.171953,0.000000,0
7.813308,1.745329,-0.166564,0.000000,0
7.814306,1.745329,-0.161175,0.000000,0
7.815304,1.745329,-0.155786,0.000000,0
7.816302,1.745329,-0.150397,0.000000,0
7.817300,1.745329,-0.145008,0.000000,0
7.818298,1.745329,-0.139619,0.000000,0
7.819296,1.745329,-0.134230,0.000000,0
7.820294,1.745329,-0.128841,0.000000,0
7.821292,1.745329,-0.123452,0.000000,0
7.822290,1.745329,-0.118063,0.000000,0
7.823288,1.745329,-0.112674,0.000000,0
7.824286,1.745329,-0.107285,0.000000,0
7.825284,1.745329,-0.101896,0.000000,0
7.826281,1.745329,-0.096507,0.000000,0
7.827279,1.745329,-0.091118,0.000000,0
7.828277,1.745329,-0.085729,0.000000,0
7.829275,1.745329,-0.080340,0.000000,0
7.830273,1.745329,-0.074951,0.000000,0
7.831271,1.745329,-0.069562,0.000000,0
7.832269,1.745329,-0.064173,0.000000,0
7.833267,1.745329,-0.058784,0.000000,0
7.834265,1.745329,-0.053395,0.000000,0
7.835263,1.745329,-0.048006,0.000000,0
7.836261,1.745329,-0.042617,0.000000,0
7.837259,1.745329,-0.037228,0.000000,0
7.838257,1.745329,-0.031839,0.000000,0
7.839254,1.745329,-0.026450,0.000000,0
7.840252,1.745329,-0.021061,0.000000,0
7.841250,1.745329,-0.015672,0.000000,0
7.842248,1.745329,-0.010283,0.000000,0
7.843246,1.745329,-0.004894,0.000000,0
7.844244,1.745329,0.000495,0.000000,0
7.845242,1.745329,0.005884,0.000000,0
7.846240,1.745329,0.011273,0.000000,0
7.847238,1.745329,0.016662,0.000000,0
7.848236,1.745329,0.022051,0.000000,0
7.849234,1.745329,0.027440,0.000000,0
7.850232,1.745329,0.032829,0.000000,0
7.851230,1.745329,0.038218,0.000000,0
7.852227,1.745329,0.043607,0.000000,0
7.853225,1.745329,0.048996,0.000000,0
7.854223,1.745329,0.054385,0.000000,0
7.855221,1.745329,0.059774,0.000000,0
7.856219,1.745329,0.065163,0.000000,0
7.857217,1.745329,0.070552,0.000000,0
7.858215,1.745329,0.075942,0.000000,0
7.859213,1.745329,0.081331,0.000000,0
7.860211,1.745329,0.086720,0.000000,0
7.861209,1.745329,0.092109,0.000000,0
7.862207,1.745329,0.097498,0.000000,0
7.863205,1.745329,0.102887,0.000000,0
7.864203,1.745329,0.108276,0.000000,0
7.865201,1.745329,0.113665,0.000000,0
7.866198,1.745329,0.119054,0.000000,0
7.867196,1.745329,0.124443,0.000000,0
7.868194,1.745329,0.129832,0.000000,0
7.869192,1.745329,0.135221,0.000000,0
7.870190,1.745329,0.140610,0.000000,0
7.871188,1.745329,0.145999,0.000000,0
7.872186,1.745329,0.151388,0.000000,0
7.873184,1.745329,0.156777,0.000000,0
7.874182,1.745329,0.162166,0.000000,0
7.875180,1.745329,0.167555,0.000000,0
7.876178,1.745329,0.172944,0.000000,0
7.877176,1.745329,0.178333,0.000000,0
7.878174,1.745329,0.183722,0.000000,0
7.879171,1.745329,0.189087,0.000000,0
7.880169,1.745329,0.194313,0.000000,0
7.881167,1.745329,0.199383,0.000000,0
7.882165,1.745329,0.204297,0.000000,0
7.883163,1.745329,0.209055,0.000000,0
7.884161,1.745329,0.213657,0.000000,0
7.885159,1.745329,0.218103,0.000000,0
7.886157,1.745329,0.222392,0.000000,0
7.887155,1.745329,0.226526,0.000000,0
7.888153,1.745329,0.230504,0.000000,0
7.889151,1.745329,0.234326,0.000000,0
7.890149,1.745329,0.237992,0.000000,0
7.891147,1.745329,0.241502,0.000000,0
7.892144,1.745329,0.244856,0.000000,0
7.893142,1.745329,0.248054,0.000000,0
7.894140,1.745329,0.251096,0.000000,0
7.895138,1.745329,0.253981,0.000000,0
7.896136,1.745329,0.256711,0.000000,0
7.897134,1.745329,0.259285,0.000000,0
7.898132,1.745329,0.261703,0.000000,0
7.899130,1.745329,0.263965,0.000000,0
7.900128,1.745329,0.266071,0.000000,0
7.901126,1.745329,0.268021,0.000000,0
7.902124,1.745329,0.269815,0.000000,0
7.903122,1.745329,0.271453,0.000000,0
7.904120,1.745329,0.272935,0.000000,0
7.905118,1.745329,0.274261,0.000000,0
7.906115,1.745329,0.275431,0.000000,0
7.907113,1.745329,0.276445,0.000000,0
7.908111,1.745329,0.277303,0.000000,0
7.909109,1.745329,0.278005,0.000000,0
7.910107,1.745329,0.278551,0.000000,0
7.911105,1.745329,0.278941,0.000000,0
7.912103,1.745329,0.279175,0.000000,0
7.913101,1.745329,0.279253,0.000000,1
7.914099,1.736983,0.274393,0.000000,1
7.915097,1.728598,0.269511,0.000000,1
7.916095,1.720187,0.264605,0.000000,1
7.917093,1.711762,0.259674,0.000000,1
7.918091,1.703334,0.254716,0.000000,1
7.919088,1.694913,0.249730,0.000000,1
7.920086,1.686512,0.244716,0.000000,1
7.921084,1.678140,0.239673,0.000000,1
7.922082,1.669809,0.234599,0.000000,1
7.923080,1.661529,0.229495,0.000000,1
7.924078,1.653310,0.224359,0.000000,1
7.925076,1.645162,0.219192,0.000000,1
7.926074,1.637094,0.213992,0.000000,1
7.927072,1.629117,0.208760,0.000000,1
7.928070,1.621240,0.203496,0.000000,1
7.929068,1.613472,0.198199,0.000000,1
7.930066,1.605821,0.192869,0.000000,1
7.931064,1.598297,0.187507,0.000000,1
7.932061,1.590909,0.182113,0.000000,1
7.933059,1.583664,0.176686,0.000000,1
7.934057,1.576570,0.171227,0.000000,1
7.935055,1.569637,0.165737,0.000000,1
7.936053,1.562870,0.160216,0.000000,1
7.937051,1.556279,0.154664,0.000000,1
7.938049,1.549869,0.149082,0.000000,1
7.939047,1.543649,0.143470,0.000000,1
7.940045,1.537624,0.137830,0.000000,1
7.941043,1.531802,0.132162,0.000000,1
7.942041,1.526188,0.126467,0.000000,1
7.943039,1.520789,0.120745,0.000000,1
7.944037,1.515610,0.114998,0.000000,1
7.945034,1.510656,0.109227,0.000000,1
7.946032,1.505934,0.103431,0.000000,1
7.947030,1.501448,0.097614,0.000000,1
7.948028,1.497203,0.091775,0.000000,1
7.949026,1.493203,0.085916,0.000000,1
7.950024,1.489453,0.080038,0.000000,1
7.951022,1.485955,0.074141,0.000000,1
7.952020,1.482715,0.068228,0.000000,1
7.953018,1.479735,0.062300,0.000000,1
7.954016,1.477019,0.056357,0.000000,1
7.955014,1.474569,0.050402,0.000000,1
7.956012,1.472387,0.044434,0.000000,1
7.957010,1.470477,0.038457,0.000000,1
7.958008,1.468839,0.032471,0.000000,1
7.959005,1.467476,0.026477,0.000000,1
7.960003,1.466389,0.020476,0.000000,1
7.961001,1.465580,0.014471,0.000000,1
7.961999,1.465048,0.008463,0.000000,1
7.962997,1.464795,0.002453,0.000000,1
7.963995,1.464821,-0.003558,0.000000,1
7.964993,1.465125,-0.009568,0.000000,1
7.965991,1.465708,-0.015576,0.000000,1
7.966989,1.466569,-0.021580,0.000000,1
7.967987,1.467706,-0.027579,0.000000,1
7.968985,1.469120,-0.033572,0.000000,1
7.969983,1.470807,-0.039557,0.000000,1
7.970981,1.472768,-0.045532,0.000000,1
7.971978,1.474999,-0.051498,0.000000,1
7.972976,1.477498,-0.057451,0.000000,1
7.973974,1.480263,-0.063391,0.000000,1
7.974972,1.483291,-0.069317,0.000000,1
7.975970,1.486579,-0.075227,0.000000,1
7.976968,1.490123,-0.081120,0.000000,1
7.977966,1.493920,-0.086995,0.000000,1
7.978964,1.497965,-0.092850,0.000000,1
7.979962,1.502255,-0.098685,0.000000,1
7.980960,1.506785,-0.104499,0.000000,1
7.981958,1.511550,-0.110289,0.000000,1
7.982956,1.516545,-0.116057,0.000000,1
7.983954,1.521765,-0.121799,0.000000,1
7.984951,1.527204,-0.127516,0.000000,1
7.985949,1.532857,-0.133206,0.000000,1
7.986947,1.538717,-0.138869,0.000000,1
7.987945,1.544778,-0.144504,0.000000,1
7.988943,1.551034,-0.150110,0.000000,1
7.989941,1.557477,-0.155687,0.000000,1
7.990939,1.564102,-0.161233,0.000000,1
7.991937,1.570899,-0.166749,0.000000,1
7.992935,1.577863,-0.172233,0.000000,1
7.993933,1.584985,-0.177686,0.000000,1
7.994931,1.592257,-0.183107,0.000000,1
7.995929,1.599671,-0.188495,0.000000,1
7.996927,1.607218,-0.193852,0.000000,1
7.997925,1.614891,-0.199175,0.000000,1
7.998922,1.622680,-0.204466,0.000000,1
7.999920,1.630577,-0.209725,0.000000,1
8.000918,1.638571,-0.214950,0.000000,1
8.001916,1.646654,-0.220144,0.000000,1
8.002914,1.654816,-0.225306,0.000000,1
8.003912,1.663047,-0.230435,0.000000,1
8.004910,1.671338,-0.235534,0.000000,1
8.005908,1.679677,-0.240602,0.000000,1
8.006906,1.688055,-0.245640,0.000000,1
8.007904,1.696460,-0.250649,0.000000,1
8.008902,1.704883,-0.255629,0.000000,1
8.009900,1.713312,-0.260583,0.000000,1
8.010898,1.721735,-0.265509,0.000000,1
8.011895,1.730142,-0.270411,0.000000,1
8.012893,1.738520,-0.275289,0.000000,1
8.013891,1.745329,-0.279250,0.000000,0
8.014889,1.745329,-0.279143,0.000000,0
8.015887,1.745329,-0.278881,0.000000,0
8.016885,1.745329,-0.278462,0.000000,0
8.017883,1.745329,-0.277887,0.000000,0
8.018881,1.745329,-0.277157,0.000000,0
8.019879,1.745329,-0.276270,0.000000,0
8.020877,1.745329,-0.275227,0.000000,0
8.021875,1.745329,-0.274029,0.000000,0
8.022873,1.745329,-0.272674,0.000000,0
8.023871,1.745329,-0.271163,0.000000,0
8.024868,1.745329,-0.269497,0.000000,0
8.025866,1.745329,-0.267674,0.000000,0
8.026864,1.745329,-0.265696,0.000000,0
8.027862,1.745329,-0.263561,0.000000,0
8.028860,1.745329,-0.261270,0.000000,0
8.029858,1.745329,-0.258824,0.000000,0
8.030856,1.745329,-0.256221,0.000000,0
8.031854,1.745329,-0.253463,0.000000,0
8.032852,1.745329,-0.250548,0.000000,0
8.033850,1.745329,-0.247477,0.000000,0
8.034848,1.745329,-0.244251,0.000000,0
8.035846,1.745329,-0.240868,0.000000,0
8.036844,1.745329,-0.237330,0.000000,0
8.037841,1.745329,-0.233635,0.000000,0
8.038839,1.745329,-0.229785,0.000000,0
8.039837,1.745329,-0.225778,0.000000,0
8.040835,1.745329,-0.221615,0.000000,0
8.041833,1.745329,-0.217297,0.000000,0
8.042831,1.745329,-0.212822,0.000000,0
8.043829,1.745329,-0.208192,0.000000,0
8.044827,1.745329,-0.203405,0.000000,0
8.045825,1.745329,-0.198463,0.000000,0
8.046823,1.745329,-0.193364,0.000000,0
8.047821,1.745329,-0.188110,0.000000,0
8.048819,1.745329,-0.182731,0.000000,0
8.049817,1.745329,-0.177342,0.000000,0
8.050815,1.745329,-0.171953,0.000000,0
8.051812,1.745329,-0.166564,0.000000,0
8.052810,1.745329,-0.161175,0.000000,0
8.053808,1.745329,-0.155786,0.000000,0
8.054806,1.745329,-0.150397,0.000000,0
8.055804,1.745329,-0.145008,0.000000,0
8.056802,1.745329,-0.139619,0.000000,0
8.057800,1.745329,-0.134230,0.000000,0
8.058798,1.745329,-0.128841,0.000000,0
8.059796,1.745329,-0.123452,0.000000,0
8.060794,1.745329,-0.118063,0.000000,0
8.061792,1.745329,-0.112674,0.000000,0
8.062790,1.745329,-0.107285,0.000000,0
8.063788,1.745329,-0.101896,0.000000,0
8.064785,1.745329,-0.096507,0.000000,0
8.065783,1.745329,-0.091118,0.000000,0
8.066781,1.745329,-0.085729,0.000000,0
8.067779,1.745329,-0.080340,0.000000,0
8.068777,1.745329,-0.074951,0.000000,0
8.069775,1.745329,-0.069562,0.000000,0
8.070773,1.745329,-0.064173,0.000000,0
8.071771,1.745329,-0.058784,0.000000,0
8.072769,1.745329,-0.053395,0.000000,0
8.073767,1.745329,-0.048006,0.000000,0
8.074765,1.745329,-0.042617,0.000000,0
8.075763,1.745329,-0.037228,0.000000,0
8.076761,1.745329,-0.031839,0.000000,0
8.077758,1.745329,-0.026450,0.000000,0
8.078756,1.745329,-0.021061,0.000000,0
8.079754,1.745329,-0.015672,0.000000,0
8.080752,1.745329,-0.010283,0.000000,0
8.081750,1.745329,-0.004894,0.000000,0
8.082748,1.745329,0.000495,0.000000,0
8.083746,1.745329,0.005884,0.000000,0
8.084744,1.745329,0.011273,0.000000,0
8.085742,1.745329,0.016662,0.000000,0
8.086740,1.745329,0.022051,0.000000,0
8.087738,1.745329,0.027440,0.000000,0
8.088736,1.745329,0.032829,0.000000,0
8.089734,1.745329,0.038218,0.000000,0
8.090732,1.745329,0.043607,0.000000,0
8.091729,1.745329,0.048996,0.000000,0
8.092727,1.745329,0.054385,0.000000,0
8.093725,1.745329,0.059774,0.000000,0
